ITB_No,Ln_ITM_ID,Bundle_ID,CBS_1,CBS_2,CBS_3,CBS_4,CBS_5, Budget_at_Completion ,Overhead,Profit ,Budget_plus_Fee,Submitted_ActualCosts_LTD_without_fees,Submitted_ActualCosts_LTD_Overhead,Submitted_ActualCosts_LTD_Fee,Submitted_ActualCosts_LTD_with_fees,Certified_ActualCosts_LTD_without_fees,Certified_ActualCosts_LTD_Overhead,Certified_ActualCosts_LTD_Fee,Certified_ActualCosts_LTD_with_fees,Variance_LTD,Variance_Current_Submission,Total Variance,Variance_at_Completion,Estimate_at_Completion,Estimate_to_Complete,Cost_Type,Submitted_ Actual_Cost,Submitted_ Accrual_Cost,Submitted_Cost_Total (Actual),Submitted_1_FC,Submitted_2_FC,Submitted_3_FC,Submitted_FC_Total,Certified_Actual_Cost,Certified_Accrual_Cost,Certified_Cost_Total,Certified_1_FC,Certified_2_FC,Certified_3_FC,Certified_FC_Total,LTD_Certified_ with_Current_AFP
ITB_SAN_02,LN_000254,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000030,CBS_000194,CBS_000035,"$87,234.66","$13,402.06","$12,065.83","$113,399.03",,,,$0.00,,,,$0.00,,,$0.00,,"$114,875.26","$116,483.59",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000255,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000030,CBS_000194,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000256,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000030,CBS_000194,CBS_000049,"$326,389.27","$48,693.63","$42,832.00","$403,026.13",,,,"$90,583.25",,,,"$67,503.84",,,$0.00,,"$435,580.28","$346,893.64",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$67,691.05"
ITB_SAN_02,LN_000257,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000030,CBS_000195,CBS_000035,"$44,063.62","$6,549.81","$6,148.82","$59,245.32",,,,$0.00,,,,$0.00,,,$0.00,,"$57,971.12","$58,951.20",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000258,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000030,CBS_000195,CBS_000049,"$77,193.42","$12,370.40","$10,886.61","$99,438.53",,,,$0.00,,,,$0.00,,,$0.00,,"$104,282.92","$106,632.24",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000259,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000012,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$98,099.61",,,,"$1,274.26",,,$0.00,,$0.00,"($1,362.11)",Direct,"$98,100.78",$0.00,"$95,025.31",$0.00,$0.00,$0.00,$0.00,"$97,013.26",$0.00,"$96,339.41",$0.00,$0.00,$0.00,$0.00,"$98,620.17"
ITB_SAN_02,LN_000260,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000012,CBS_000051,"$2,445,891.75","$376,397.95","$341,703.32","$3,350,412.35",,,,"$773,026.08",,,,"$609,141.28",,,$0.00,,"$3,343,142.64","$2,565,150.89",Labour,$0.00,$0.00,$0.00,"$227,231.00","$204,673.59","$198,213.92","$605,320.56",$0.00,$0.00,$0.00,"$213,936.41","$209,847.64","$203,615.95","$610,475.33","$1,304,033.97"
ITB_SAN_02,LN_000261,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000012,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$995.33,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$1,003.96",$0.00,$921.22,$0.00,$0.00,$0.00,$0.00,$935.17,$0.00,$933.25,$0.00,$0.00,$0.00,$0.00,"$1,002.79"
ITB_SAN_02,LN_000262,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000196,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$71,113.77",,,,"$70,330.32",,,$0.00,,$0.00,"($81,077.10)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$75,269.21"
ITB_SAN_02,LN_000263,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000197,CBS_000049,"$45,607.53","$7,210.80","$5,858.64","$61,304.54",,,,"$8,168.73",,,,"$1,703.67",,,$0.00,,"$59,896.96","$58,451.53",Labour,$0.00,$0.00,$0.00,"$11,864.11","$11,772.03","$12,347.31","$35,576.82",$0.00,$0.00,$0.00,"$11,988.45","$11,615.56","$11,440.11","$34,591.15","$38,541.29"
ITB_SAN_02,LN_000264,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000198,CBS_000049,"$73,612.10","$10,573.72","$8,946.22","$87,129.73",,,,$0.00,,,,$0.00,,,$0.00,,"$89,315.73","$90,059.00",Labour,$0.00,$0.00,$0.00,"$3,752.74","$3,849.07","$3,779.66","$11,240.91",$0.00,$0.00,$0.00,"$3,834.76","$3,604.06","$3,693.12","$10,499.59","$11,128.90"
ITB_SAN_02,LN_000265,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000199,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,"$34,240.70","$4,015.53","$3,949.56","$41,728.40",$0.00,$0.00,$0.00,"$34,947.13","$3,933.45","$4,002.66","$44,838.61","$42,371.19"
ITB_SAN_02,LN_000266,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000199,CBS_000035,"$831,867.52","$119,776.27","$109,512.73","$1,044,899.36",,,,$0.00,,,,$0.00,,,$0.00,,"$1,025,536.27","$1,025,198.49",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000267,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000199,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$10,868.78",,,,"$90,954.45",,,$0.00,,$0.00,"($104,968.99)",Direct,$0.00,"($104,969.00)","($104,969.00)","$4,382.77","$4,673.84","$54,734.87","$67,093.47",$0.00,"($104,968.99)","($104,968.99)","$4,659.47","$4,413.36","$59,439.96","$67,277.89","$68,924.27"
ITB_SAN_02,LN_000268,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000200,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,"$14,616.55",,,$0.00,,$0.00,"($15,544.49)",Direct,$0.00,"($15,544.50)","($15,544.50)",$0.00,$0.00,$0.00,$0.00,$0.00,"($15,544.49)","($15,544.49)",$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000269,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000200,CBS_000049,"$330,079.67","$50,110.82","$41,582.81","$398,255.40",,,,"$174,695.43",,,,"$131,958.72",,,$0.00,,"$400,697.86","$275,684.08",Labour,$0.00,$0.00,$0.00,"$10,257.16","$10,476.40","$10,959.34","$33,203.04",$0.00,$0.00,$0.00,"$10,294.26","$10,806.94","$10,854.46","$32,381.22","$156,406.89"
ITB_SAN_02,LN_000270,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000201,CBS_000035,"$17,945.82","$2,787.51","$2,305.16","$23,826.37",,,,$0.00,,,,$0.00,,,$0.00,,"$23,547.30","$21,963.10",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000271,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000201,CBS_000049,"$36,244.37","$5,325.81","$4,619.43","$47,965.19",,,,$0.00,,,,$0.00,,,$0.00,,"$44,160.05","$46,896.74",Labour,$0.00,$0.00,$0.00,"$2,759.48","$2,606.28","$2,809.65","$8,293.36",$0.00,$0.00,$0.00,"$2,606.98","$2,727.38","$2,588.85","$8,386.68","$7,687.24"
ITB_SAN_02,LN_000272,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000011,CBS_000202,CBS_000035,$62.92,$9.95,$8.51,$83.21,,,,$0.00,,,,$0.00,,,$0.00,,$79.86,$77.87,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000273,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000041,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$359,482.79",,,,"$16,025.56",,,$0.00,,$0.00,"($18,096.84)",Direct,"$56,436.27","$275,868.45","$314,603.05",$0.00,$0.00,$0.00,$0.00,"$57,238.38","$265,554.33","$335,553.41",$0.00,$0.00,$0.00,$0.00,"$358,292.83"
ITB_SAN_02,LN_000274,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000041,CBS_000049,"$1,721,973.18","$250,977.04","$225,627.81","$2,172,040.97",,,,"$1,098,803.16",,,,"$904,008.43",,,$0.00,,"$2,069,396.16","$1,249,801.97",Labour,$0.00,$0.00,$0.00,"$184,382.76","$186,665.93","$252,974.98","$589,817.51",$0.00,$0.00,$0.00,"$190,263.91","$179,628.45","$238,517.37","$589,092.32","$1,415,682.89"
ITB_SAN_02,LN_000275,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000203,CBS_000049,"$283,141.85","$41,755.73","$35,967.03","$358,174.98",,,,"$104,413.26",,,,"$73,683.43",,,$0.00,,"$372,454.56","$284,203.13",Labour,$0.00,$0.00,$0.00,"$50,837.98","$51,881.03","$48,688.71","$145,635.71",$0.00,$0.00,$0.00,"$51,762.86","$51,520.18","$51,506.17","$157,303.66","$232,817.31"
ITB_SAN_02,LN_000276,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000027,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$239,266.01",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,"$247,182.88","$244,971.41",$0.00,$0.00,$0.00,$0.00,$0.00,"$228,884.27","$247,254.07",$0.00,$0.00,$0.00,$0.00,"$238,992.56"
ITB_SAN_02,LN_000277,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000027,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$837,371.42",,,,"$871,737.17",,,$0.00,,$0.00,"($943,480.29)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$813,090.77"
ITB_SAN_02,LN_000278,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000027,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$1,392,849.11",,,,"$356,463.16",,,$0.00,,$0.00,"($388,540.86)",Direct,"$9,237.48","$400,828.31","$407,400.45",$0.00,$0.00,$0.00,$0.00,"$9,219.71","$402,918.53","$400,367.03",$0.00,$0.00,$0.00,$0.00,"$752,965.69"
ITB_SAN_02,LN_000279,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000027,CBS_000049,"$1,691,636.54","$261,602.62","$226,510.34","$2,128,347.79",,,,"$1,280,452.67",,,,"$1,001,135.09",,,$0.00,,"$2,266,050.40","$1,216,281.99",Labour,$0.00,$0.00,$0.00,"$179,625.77","$222,230.67","$224,927.53","$624,207.53",$0.00,$0.00,$0.00,"$178,196.00","$206,320.39","$214,656.96","$595,280.96","$1,523,927.01"
ITB_SAN_02,LN_000280,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000046,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$549,607.49",,,,"$117,103.51",,,$0.00,,$0.00,"($130,761.65)",Direct,"$3,170.44","$395,066.80","$423,800.66",$0.00,$0.00,$0.00,$0.00,"$3,266.72","$416,251.19","$430,957.31",$0.00,$0.00,$0.00,$0.00,"$559,496.32"
ITB_SAN_02,LN_000281,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000046,CBS_000049,"$1,766,593.18","$273,919.68","$238,173.16","$2,185,279.75",,,,"$1,016,016.80",,,,"$765,690.80",,,$0.00,,"$2,345,355.57","$1,489,936.87",Labour,$0.00,$0.00,$0.00,"$165,483.78","$172,510.85","$193,850.56","$545,073.48",$0.00,$0.00,$0.00,"$165,864.98","$167,219.72","$204,055.62","$523,147.46","$1,315,414.13"
ITB_SAN_02,LN_000282,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000044,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$3,015.94",,,,"$3,074.41",,,$0.00,,$0.00,"($3,441.67)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,089.42"
ITB_SAN_02,LN_000283,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000044,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$19,301.05",,,,"$15,480.60",,,$0.00,,$0.00,"($17,384.02)",Direct,"$6,163.77","($4,752.14)","$1,808.12",$0.00,$0.00,$0.00,$0.00,"$6,116.56","($4,752.13)","$1,857.58",$0.00,$0.00,$0.00,$0.00,"$18,138.01"
ITB_SAN_02,LN_000284,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000044,CBS_000049,"$572,333.59","$84,903.88","$71,394.75","$729,371.30",,,,"$239,606.05",,,,"$157,470.71",,,$0.00,,"$716,245.95","$544,623.72",Labour,$0.00,$0.00,$0.00,"$54,257.48","$56,999.05","$57,879.12","$170,751.30",$0.00,$0.00,$0.00,"$54,346.48","$56,153.55","$59,362.33","$169,946.23","$332,121.66"
ITB_SAN_02,LN_000285,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000204,CBS_000035,"$1,727,939.90","$266,003.93","$219,376.39","$2,243,051.31",,,,$0.00,,,,$0.00,,,$0.00,,"$2,283,895.77","$2,245,077.24",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000286,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000004,CBS_000035,"$6,973,644.35","$1,074,277.98","$847,438.75","$8,966,837.79",,,,$0.00,,,,$0.00,,,$0.00,,"$8,793,621.88","$8,978,108.19",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000287,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000004,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$46,753.40",,,,"$21,522.45",,,$0.00,,$0.00,"($24,331.84)",Direct,"$11,085.65","$6,182.75","$16,897.98","$691,207.29","$18,420.07","$22,939.36","$789,965.18","$11,547.98","$6,006.24","$17,845.93","$346,460.63","$18,183.14","$22,631.15","$389,110.85","$403,828.09"
ITB_SAN_02,LN_000288,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000205,CBS_000049,"$1,998,013.38","$297,708.48","$256,546.91","$2,628,404.85",,,,"$1,039,275.91",,,,"$787,116.83",,,$0.00,,"$2,701,915.35","$1,803,463.09",Labour,$0.00,$0.00,$0.00,"$171,714.75","$164,662.23","$194,662.41","$547,063.53",$0.00,$0.00,$0.00,"$172,439.60","$173,567.88","$184,772.79","$558,348.04","$1,301,155.33"
ITB_SAN_02,LN_000289,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000206,CBS_000035,"$1,951,525.13","$302,301.36","$246,632.80","$2,405,053.91",,,,$0.00,,,,$0.00,,,$0.00,,"$2,497,998.00","$2,398,963.28",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000290,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000207,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$66.43,,,,$67.59,,,$0.00,,$0.00,($73.75),Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$63.40
ITB_SAN_02,LN_000291,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000207,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$281,446.95",,,,"$297,936.82",,,$0.00,,$0.00,"($319,948.13)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,"$223,768.94","$231,144.66",$0.00,$0.00,$0.00,$0.00,$0.00,"$237,100.59","$227,118.10","$506,491.31"
ITB_SAN_02,LN_000292,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000207,CBS_000049,"$1,973,852.75","$290,629.83","$250,786.73","$2,342,244.09",,,,"$714,157.96",,,,"$554,099.40",,,$0.00,,"$2,346,530.52","$1,848,545.87",Labour,$0.00,$0.00,$0.00,"$121,725.77","$100,549.08","$100,815.05","$315,505.79",$0.00,$0.00,$0.00,"$113,760.31","$103,464.63","$109,604.93","$329,554.96","$937,658.29"
ITB_SAN_02,LN_000293,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000010,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$12,547.25",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,"$12,719.97",$0.00,"$12,886.98",$0.00,$0.00,$0.00,$0.00,"$13,095.70",$0.00,"$12,146.55",$0.00,$0.00,$0.00,$0.00,"$12,504.97"
ITB_SAN_02,LN_000294,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000010,CBS_000049,"$922,836.12","$134,447.17","$117,305.40","$1,115,359.90",,,,"$762,655.57",,,,"$621,602.95",,,$0.00,,"$1,109,623.33","$546,761.81",Labour,$0.00,$0.00,$0.00,"$121,259.23","$103,166.52","$106,070.24","$341,105.99",$0.00,$0.00,$0.00,"$123,328.12","$102,487.32","$102,014.50","$336,352.68","$982,633.61"
ITB_SAN_02,LN_000295,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000045,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,"$57,376.89",,,,"$62,341.62",,,$0.00,,$0.00,"($66,044.73)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$57,168.43"
ITB_SAN_02,LN_000296,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000045,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$99,059.34",,,,"$18,336.56",,,$0.00,,$0.00,"($20,548.53)",Direct,"$18,145.63","($20,548.53)",$0.00,"$68,346.66","$70,654.51","$70,094.37","$212,474.12","$18,035.66","($20,548.53)",$0.00,"$67,984.97",$0.00,$0.00,"$66,311.80","$86,664.89"
ITB_SAN_02,LN_000297,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000045,CBS_000049,"$643,632.53","$99,166.53","$90,747.66","$845,148.70",,,,"$317,356.61",,,,"$251,463.04",,,$0.00,,"$852,756.16","$642,414.94",Labour,$0.00,$0.00,$0.00,"$53,140.49","$61,793.98","$65,065.83","$186,965.53",$0.00,$0.00,$0.00,"$50,100.35","$67,538.85","$63,929.76","$185,858.64","$412,722.83"
ITB_SAN_02,LN_000298,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000208,CBS_000049,"$934,463.14","$154,086.22","$126,119.51","$1,260,835.12",,,,"$517,553.91",,,,"$395,518.36",,,$0.00,,"$1,251,913.02","$868,664.86",Labour,$0.00,$0.00,$0.00,"$102,459.10","$93,751.10","$113,885.00","$308,958.45",$0.00,$0.00,$0.00,"$97,443.84","$99,621.50","$111,648.24","$314,208.45","$699,710.18"
ITB_SAN_02,LN_000299,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000209,CBS_000049,"$153,478.99","$22,702.32","$20,625.09","$198,512.81",,,,"$61,253.24",,,,"$52,165.81",,,$0.00,,"$191,146.93","$147,558.06",Labour,$0.00,$0.00,$0.00,"$21,863.54","$21,971.96","$22,770.50","$70,487.39",$0.00,$0.00,$0.00,"$21,936.45","$23,290.39","$21,903.82","$69,033.21","$114,751.10"
ITB_SAN_02,LN_000300,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000210,CBS_000049,"$316,558.43","$44,566.19","$39,285.95","$398,388.64",,,,"$150,942.84",,,,"$106,049.09",,,$0.00,,"$404,252.95","$271,419.93",Labour,$0.00,$0.00,$0.00,"$33,284.05","$26,934.66","$45,758.14","$110,552.05",$0.00,$0.00,$0.00,"$33,813.34","$27,957.53","$44,648.36","$105,613.28","$211,551.99"
ITB_SAN_02,LN_000301,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000043,CBS_000035,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
ITB_SAN_02,LN_000302,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000043,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"$302,131.49",,,,"$70,030.21",,,$0.00,,$0.00,"($76,968.48)",Direct,"$2,081.62","$221,981.80","$233,354.74",$0.00,$0.00,$0.00,$0.00,"$2,147.52","$222,235.62","$221,298.14",$0.00,$0.00,$0.00,$0.00,"$314,470.56"
ITB_SAN_02,LN_000303,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000043,CBS_000049,"$1,178,438.81","$184,291.48","$149,396.02","$1,445,359.30",,,,"$595,753.89",,,,"$431,639.85",,,$0.00,,"$1,529,435.59","$1,021,501.08",Labour,$0.00,$0.00,$0.00,"$135,085.65","$118,127.40","$121,885.19","$376,898.07",$0.00,$0.00,$0.00,"$131,879.29","$125,761.07","$123,795.33","$384,463.37","$830,886.90"
ITB_SAN_02,LN_000304,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000003,CBS_000211,CBS_000049,"$294,810.46","$43,775.00","$38,852.35","$366,983.46",,,,"$196,777.78",,,,"$167,200.03",,,$0.00,,"$393,327.18","$214,690.19",Labour,$0.00,$0.00,$0.00,"$30,118.44","$31,475.00","$32,379.76","$89,948.98",$0.00,$0.00,$0.00,"$31,347.00","$31,517.96","$31,821.75","$92,949.93","$250,980.57"
ITB_SAN_02,LN_000305,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000212,CBS_000049,"$285,523.34","$44,239.50","$38,830.11","$379,031.60",,,,"$136,326.80",,,,"$103,244.71",,,$0.00,,"$400,196.13","$281,866.01",Labour,$0.00,$0.00,$0.00,"$20,759.90","$18,981.58","$17,925.45","$59,400.24",$0.00,$0.00,$0.00,"$20,069.11","$18,874.49","$18,748.35","$55,969.18","$164,082.50"
ITB_SAN_02,LN_000306,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000213,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,$0.00,,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,"$181,962.29","$282,863.87","$581,526.76","$1,018,475.43",$0.00,$0.00,$0.00,"$180,808.09","$281,820.70","$621,671.88","$1,052,627.00","$1,014,154.56"
ITB_SAN_02,LN_000307,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000213,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$51,307.41",,,,"$12,883.62",,,$0.00,,$0.00,"($13,754.72)",Labour,$0.00,$0.00,$0.00,"$42,529.76","$43,297.73","$55,058.82","$137,241.56",$0.00,$0.00,$0.00,"$42,673.61","$45,561.85","$54,007.19","$148,336.02","$159,767.33"
ITB_SAN_02,LN_000308,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000214,CBS_000051,"$675,423.23","$101,678.72","$88,251.67","$843,028.75",,,,"$97,864.81",,,,"$78,351.77",,,$0.00,,"$861,443.45","$768,034.88",Labour,$0.00,$0.00,$0.00,"$36,381.67","$36,105.09","$42,406.01","$116,876.03",$0.00,$0.00,$0.00,"$38,008.39","$37,338.07","$43,750.28","$120,069.26","$189,286.45"
ITB_SAN_02,LN_000309,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000215,CBS_000051,$0.00,$0.00,$0.00,$0.00,,,,"$12,715.76",,,,"$13,506.54",,,$0.00,,$0.00,"($14,487.86)",Labour,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,538.53"
ITB_SAN_02,LN_000310,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000216,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$95,039.80",,,,"$101,804.06",,,$0.00,,$0.00,"($107,957.37)",Direct,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$99,618.31"
ITB_SAN_02,LN_000311,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000216,CBS_000051,"$2,118,931.75","$310,616.44","$259,985.12","$2,514,020.66",,,,"$1,252,398.21",,,,"$948,191.05",,,$0.00,,"$2,602,874.15","$1,710,003.38",Labour,$0.00,$0.00,$0.00,"$188,555.32","$187,766.83","$170,369.48","$548,856.28",$0.00,$0.00,$0.00,"$187,626.04","$179,142.10","$172,353.21","$556,857.14","$1,556,288.86"
ITB_SAN_02,LN_000312,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000216,CBS_000005,$0.00,$0.00,$0.00,$0.00,,,,"($107,957.37)",,,,"$2,738.36",,,$0.00,,$0.00,"($3,074.74)",Direct,$0.00,"($111,032.10)","($111,032.10)",$0.00,$0.00,$0.00,$0.00,$0.00,"($111,032.10)","($111,032.10)",$0.00,$0.00,$0.00,$0.00,"($107,957.36)"
ITB_SAN_02,LN_000313,BUNDLE_000001,CBS_000001,CBS_000002,CBS_000015,CBS_000217,CBS_000017,$0.00,$0.00,$0.00,$0.00,,,,"$3,444.15",,,,$0.00,,,$0.00,,$0.00,$0.00,Direct,$0.00,$0.00,$0.00,"$61,460.14","$53,671.60","$57,673.42","$171,873.33",$0.00,$0.00,$0.00,"$60,914.56","$54,794.50","$55,954.19","$182,377.05","$170,249.94"
